ionIdx,ionMz,average intensity,mz difference,id,score,formula,ion,name
1404,473.2183709,8919.758334,-0.000292259,HMDB30004,100,C26H34O8,-H(-),Austalide B
1405,474.2859443,4201.105939,0.000157949,HMDB14907,72,C27H41NO6,-H(-),Hydrocortamate
1405,474.2859443,4201.105939,-0.000635508,HMDB01850,16,C27H38N2O4,.F(-) [+1],Verapamil
1406,475.1816227,48326.24105,0.000475655,HMDB35635,100,C21H32O12,-H(-),Kanokoside A
1406,475.1816227,48326.24105,-0.001385917,HMDB60464,33,C24H29NO9,-H(-) [+1],Codeine-6-glucuronide
1407,475.3799096,13667.43219,-0.000637181,HMDB38244,100,C30H52O4,-H(-),Panaxatriol
1408,476.2784565,26687.36846,-0.000197173,HMDB11477; HMDB11507,100,C23H44NO7P,-H(-),"LysoPE(0:0/18:2(9Z,12Z))"
1409,477.0700002,10235.39031,-0.002525817,HMDB29212; HMDB29214; HMDB33668; HMDB41769,9,C21H18O13,-H(-),Quercetin 3-O-glucuronide
1410,477.193735,10455.29861,0.001516479,HMDB32771; HMDB32774,44,C25H34O7S,-H(-),Eremopetasitenin C2
1410,477.193735,10455.29861,-0.000711304,HMDB34464,40,C25H30O8,.F(-),Austinol
1410,477.193735,10455.29861,0.000295776,HMDB14843,10,C22H28N6O3S,.F(-) [+2],Delavirdine
1411,477.467576,4105.204431,0.000136382,HMDB29801; HMDB35530; HMDB35576; HMDB35577,100,C32H62O2,-H(-),C32:1
1412,478.2341916,18126.85432,0.000549593,HMDB30203,100,C27H33N3O5,-H(-),Fumitremorgin B
1412,478.2341916,18126.85432,0.001892367,HMDB13862; HMDB60621,24,C28H29N7O,-H(-),N-desmethylimatinib
1413,478.293594,5891.791357,0.00032079,HMDB11475; HMDB11476; HMDB11505; HMDB11506,100,C23H46NO7P,-H(-),LysoPE(0:0/18:1(11Z))
1414,480.3093082,1878.945388,0.000262117,HMDB10381; HMDB11129; HMDB11130,100,C23H48NO7P,-H(-),LysoPC(15:0)
1415,480.441627,13673.41283,0.000603247,HMDB04947,100,C30H59NO3,-H(-),Ceramide (d18:1/12:0)
1416,481.1634101,3412.644389,7.25E-05,HMDB37042,25,C24H31ClO8,-H(-),Melleolide D
1416,481.1634101,3412.644389,-0.000141083,HMDB30556; HMDB36983,10,C28H28O6,.Na/H-H(-),Tovophyllin B
1416,481.1634101,3412.644389,0.000530304,HMDB60932,10,C21H28N6O4S,.Na/H-H(-),"N-Desmethyl sildenafil (UK-103,320)"
1417,481.3314548,2535.377059,0.000881658,HMDB32111,100,C31H46O4,-H(-),Adlupone
1418,481.9771045,9048.600114,0.000129359,HMDB00082,100,C9H16N3O14P3,-H(-),CTP
1419,482.2941875,757.0658691,0.000368181,HMDB00722,100,C26H45NO5S,-H(-),Lithocholyltaurine
1420,482.4572377,423.1187791,0.000617477,HMDB11758,100,C30H61NO3,-H(-),Cer(d18:0/12:0)
1421,482.9613538,1064.893354,-0.000111149,HMDB00285,100,C9H15N2O15P3,-H(-),UTP
1422,483.077551,2697.469979,0.000482494,HMDB33785; HMDB39178; HMDB39179; HMDB39181; HMDB39325; HMDB39326; HMDB39367,100,C20H20O14,-H(-),Hamamelitannin
1423,483.1292262,2528.305198,0.00044299,HMDB30584,100,C25H24O10,-H(-),Silidianin
1424,483.1516781,2424.982366,-0.000890786,HMDB34909,100,C22H28O12,-H(-),"7-Methyl-1,4,5-naphthalenetriol 4-[xylosyl-(1->6)-glucoside]"
1424,483.1516781,2424.982366,0.000482505,HMDB31943; HMDB31946,45,C22H29NO9S,-H(-) [+1],(Z)-N-[(4-hydroxyphenyl)methyl]ethoxycarbothioamide 4'-(tri-acetylrhamnoside)
1425,483.1655857,3439.597408,0.000460451,HMDB35733,100,C26H28O9,-H(-),Dukunolide E
1426,483.2952338,4402.040097,0.00112241,HMDB38539; HMDB38540,82,C26H44O8,-H(-),Goshonoside F1
1427,484.2110192,14694.60132,0.00107792,HMDB61040,22,C25H32ClN5O3,-H(-),hydroxynefazodone
1428,485.1991546,3745.211127,-0.000332577,HMDB00585,100,C18H34N2O13,-H(-),Glucosylgalactosyl hydroxylysine
1429,487.099961,3875.374186,0.000106134,HMDB01413,100,C14H26N4O11P2,-H(-),CDP-choline
1430,487.1985923,4927.817987,-0.00123508,HMDB35860; HMDB39364,68,C26H32O9,-H(-),Terretonin
1431,487.2559754,1950.645945,-0.001092606,HMDB38732,86,C24H40O10,-H(-),alpha-Ionol O-[arabinosyl-(1->6)-glucoside]
1432,489.1968478,1486.887656,0.0009061,HMDB39386,100,C22H34O12,-H(-),Cymorcin diglucoside
1433,489.2127944,2883.865339,0.000218333,HMDB34434; HMDB35073; HMDB39120; HMDB60122,100,C26H34O9,-H(-),Austalide F
1434,489.9930168,325.4095508,0.000543992,HMDB01532,100,C10H16N5O12P3,-H(-),dATP
1435,490.9774051,743.4861242,0.000164485,HMDB03537,100,C10H15N4O13P3,-H(-),2'-Deoxyinosine triphosphate
1436,491.083845,2657.969848,-0.000745622,HMDB30658; HMDB37459; HMDB38772; HMDB39904; HMDB41757,100,C22H20O13,-H(-),Carmine red
1437,491.1920657,4517.712778,0.000195047,HMDB32906,100,C25H32O10,-H(-),Isolariciresinol 9'-O-alpha-L-arabinofuranoside
1437,491.1920657,4517.712778,-0.000506858,HMDB60629; HMDB60700,32,C25H29NO8,.F(-) [+1],Hydroxydesmthyl doxepin glucuronide
1438,491.4830522,2621.401274,0.000315737,HMDB35578,100,C33H64O2,-H(-),"10,12-Tritriacontanedione"
1439,493.2081823,3875.938426,-0.00026606,HMDB33412; HMDB37084; HMDB38610,100,C25H34O10,-H(-),Gibberellin A20 13-glucoside
1440,493.2456596,3432.773258,-0.001366431,HMDB33655,55,C26H38O9,-H(-),"7,11-Bisdeacetylvaltrate 7-(3-methylpentanoate) 11-(3-hydroxy-3-methylbutanoate)"
1441,493.4987256,184719.5027,0.000267342,HMDB39537,100,C33H66O2,-H(-),18-Hydroxy-16-tritriacontanone
1442,493.9782651,23303.43862,0.00055571,HMDB37722,25,C16H12AlN4O9S2,-H(-),C.I. Pigment Yellow 100
1443,494.3243017,11691.20014,0.0009241,HMDB10382,100,C24H50NO7P,-H(-),LysoPC(16:0)
1444,495.1865819,5190.570907,0.00061293,HMDB40325,100,C24H32O11,-H(-),"(7R*,8R*)-3-Methoxy-3',4,7,9,9'-pentahydroxy-8,4'-oxyneolignan 4-xyloside"
1445,495.2226706,22507.86914,0.000901153,HMDB35626,100,C25H36O10,-H(-),Glaucarubin
1446,495.2957203,16278.16315,0.000635881,HMDB10318; HMDB10352; HMDB41331,100,C27H44O8,-H(-),Pregnanediol-3-glucuronide
1446,495.2957203,16278.16315,-9.65E-05,HMDB14907,20,C27H41NO6,.F(-) [+1],Hydrocortamate
1447,496.1615573,13717.76098,-0.000241364,HMDB15308,100,C26H27NO9,-H(-),Idarubicin
1448,497.083822,9531.538499,0.00177979,HMDB29210,7,C22H23ClO11,-H(-),Peonidin-3-galactoside
1449,497.2313222,20522.36651,-0.001982556,HMDB14829,21,C27H34N2O7,-H(-),Moexipril
1449,497.2313222,20522.36651,-0.000243054,HMDB30909; HMDB38352,5,C27H40O6,.K/H-H(-),"2,3-Secoporrigenin"
1450,498.2618782,10294.33313,0.000725512,HMDB11489; HMDB11519,100,C25H42NO7P,-H(-),"LysoPE(0:0/20:5(5Z,8Z,11Z,14Z,17Z))"
1451,498.2888732,4534.50072,0.00061652,HMDB00874; HMDB00896; HMDB00951,100,C26H45NO6S,-H(-),Tauroursodeoxycholic acid
1452,498.3228599,17484.46178,-0.000350139,HMDB60547,100,C30H45NO5,-H(-),Hydroxybuprenorphine
1453,499.2903648,8451.661372,0.000894927,HMDB14554,100,C26H44O9,-H(-),Mupirocin
1454,499.3048837,2931.928005,0.001634903,HMDB33234; HMDB34200; HMDB35299; HMDB35302,36,C30H44O6,-H(-),Ganoderic acid beta
1454,499.3048837,2931.928005,-0.000775986,HMDB34086; HMDB38495,10,C28H46O6,.Na/H-H(-),Dolicholide
1455,500.2780806,15524.50748,0.00017865,HMDB11487; HMDB11488; HMDB11517; HMDB11518,100,C25H44NO7P,-H(-),"LysoPE(0:0/20:4(5Z,8Z,11Z,14Z))"
1456,501.1535014,3425.566247,0.001131187,HMDB60901,20,C24H27ClN4O6,-H(-),Clozapine glucuronide
1456,501.1535014,3425.566247,-0.001096596,HMDB35866,7,C24H29ClO8,.F(-) [+2],Melledonal C
1456,501.1535014,3425.566247,-0.000272622,HMDB06766; HMDB10333; HMDB10335; HMDB10353; HMDB10354,5,C24H32O9,.K/H-H(-),Estriol-16-Glucuronide
1457,501.2336854,12518.71222,0.000445446,HMDB38028; HMDB40672,100,C24H38O11,-H(-),Eriojaposide A
1458,502.2927369,10313.55945,0.001177921,HMDB11484; HMDB11485; HMDB11486; HMDB11514; HMDB11515; HMDB11516,75,C25H46NO7P,-H(-),"LysoPE(0:0/20:3(11Z,14Z,17Z))"
1459,503.0772836,3835.508897,-4.36E-05,HMDB34271,100,C30H16O8,-H(-),Hypericin
1460,503.1612762,11404.84577,0.000497494,HMDB01262; HMDB03213; HMDB03539; HMDB06599; HMDB06857; HMDB11729; HMDB11730; HMDB29910; HMDB29921; HMDB29922; HMDB29929; HMDB29930; HMDB29937; HMDB33673; HMDB33748; HMDB34072; HMDB35322; HMDB38851; HMDB38852; HMDB38853; HMDB39703; HMDB39704; HMDB39706; HMDB39707; HMDB39708; HMDB40181; HMDB40984; HMDB41948; HMDB60468,100,C18H32O16,-H(-),Triose
1461,503.2289688,4700.975955,-0.000300588,HMDB39122,100,C27H36O9,-H(-),Crocin 4
1461,503.2289688,4700.975955,0.000828563,HMDB38238,40,C24H36O10,.F(-),Plantaricin BN
1462,503.2522468,549945.874,-0.002460464,HMDB29766; HMDB31936,10,C24H40O11,-H(-),"(3S,7E,9R)-4,7-Megastigmadiene-3,9-diol 9-[apiosyl-(1->6)-glucoside]"
1463,504.3087733,64509.68077,0.000796984,HMDB11483; HMDB11513,100,C25H48NO7P,-H(-),"LysoPE(0:0/20:2(11Z,14Z))"
1464,505.208495,25945.33557,-0.000578734,HMDB38170,100,C26H34O10,-H(-),Isolimonic acid
1464,505.208495,25945.33557,0.000580934,HMDB35590,40,C23H34O11,.F(-),"15-Acetoxyscirpene-3,4-diol 4-O-a-D-glucopyranoside"
1465,505.2446278,7084.859388,-0.000334592,HMDB10364,100,C27H38O9,-H(-),11-Hydroxyprogesterone 11-glucuronide
1466,505.2725129,2120.331986,0.001077197,HMDB11156,35,C25H43O7P,.F(-),"PA(20:4(5Z,8Z,11Z,14Z)e/2:0)"
1466,505.2725129,2120.331986,0.001657031,HMDB15593,35,C27H42N2O5S,-H(-),Ixabepilone
1467,505.3541095,1320.588231,-0.000654947,HMDB34519,100,C30H50O6,-H(-),Theasapogenol A
1468,505.3557948,349.8161481,-0.002340225,HMDB34519,12,C30H50O6,-H(-),Theasapogenol A
1469,505.9885934,251.3743608,-0.000129081,HMDB00538; HMDB01440; HMDB59593,81,C10H16N5O13P3,-H(-),ATP
1470,506.3244776,30404.15335,0.000748199,HMDB11482; HMDB11512,100,C25H50NO7P,-H(-),LysoPE(0:0/20:1(11Z))
1471,507.1666038,6242.556134,-0.000557648,HMDB39695,100,C28H28O9,-H(-),"4,7-Didehydroneophysalin B"
1471,507.1666038,6242.556134,0.00060202,HMDB34280,40,C25H28O10,.F(-),Egonol glucoside
1472,507.2215788,4442.180054,0.001993025,HMDB33164; HMDB37002; HMDB37003; HMDB38611,20,C26H36O10,-H(-),Acetyl-T2 Toxin
1472,507.2215788,4442.180054,-0.002065813,HMDB15000,7,C23H32N6O4S,.F(-),Vardenafil
1473,507.368419,2592.721118,0.000691144,HMDB35853,100,C30H52O6,-H(-),Fasciculol C
1474,507.4785438,7757.356948,-0.000272314,HMDB39536,100,C33H64O3,-H(-),"4-Hydroxy-16,18-tritriacontanedione"
1475,508.1680275,7787.878153,-0.0008522,HMDB38329,100,C20H31NO14,-H(-),Dide-O-methyl-4-O-alpha-D-glucopyranosylsimmondsin
1475,508.1680275,7787.878153,0.001375583,HMDB39695,44,C28H28O9,-H(-) [+1],"4,7-Didehydroneophysalin B"
1476,508.2948652,27910.43151,0.002070805,HMDB37802,18,C33H39N3O2,-H(-),"2-[4,6-Bis(2,4-dimethylphenyl)-1,3,5-triazin-2-yl]-5-(octyloxy)phenol"
1477,508.3400106,8806.806336,0.000840251,HMDB11481; HMDB11511; HMDB12108,100,C25H52NO7P,-H(-),LysoPE(0:0/20:0)
1478,508.4732827,8836.593434,0.000228019,HMDB11773,100,C32H63NO3,-H(-),C14 Cer
1479,509.1796128,4268.562814,0.002088825,HMDB30128; HMDB34094; HMDB39696; HMDB39697,17,C28H30O9,-H(-),Physalin B
1479,509.1796128,4268.562814,-0.000322064,HMDB35860; HMDB39364,10,C26H32O9,.Na/H-H(-),Terretonin
1480,509.2537679,3394.14381,0.000718223,HMDB13865,100,C29H32N7O2,-H(-),CGP72383
1480,509.2537679,3394.14381,0.000718223,HMDB41047,100,C30H38O7,-H(-),Physagulin A
1481,509.4563585,5225.8045,0.00116107,HMDB32494,77,C32H62O4,-H(-),Propylene glycol mono- and diesters of fats and fatty acids
1482,511.1974472,5305.244299,-9.00E-05,HMDB34342,100,C28H32O9,-H(-),Physalin M
1483,512.2696419,7340.224877,-0.00090415,HMDB02639,100,C26H43NO7S,-H(-),Sulfolithocholylglycine
1484,513.2684038,56402.08173,0.002104015,HMDB30737; HMDB34677; HMDB35065; HMDB35096,17,C26H42O10,-H(-),Capsianoside V
1485,514.1580164,12253.47929,0.001834685,HMDB61176,7,C27H34BrNO4,-H(-),Phenylacetic acid-N-isopropylnortropine-ester methobromide
1486,514.2844239,8812.391163,-6.99E-08,HMDB00036; HMDB00889; HMDB00922; HMDB00932; HMDB11637,53,C26H45NO7S,-H(-),Taurocholic acid
1487,517.1785349,3328.089066,0.000237047,HMDB04135,100,C20H30N4O12,-H(-),Poly-g-D-glutamate
1487,517.1785349,3328.089066,-0.001105726,HMDB32777,84,C19H34O16,-H(-),Ciceritol
1488,517.2297303,4368.297973,-0.00066539,HMDB29773; HMDB35520; HMDB38923,100,C24H38O12,-H(-),"6S,9R-Dihydroxy-4,7E-megastigmadien-3-one 9-[apiosyl-(1->6)-glucoside]"
1489,518.2858338,10880.67826,0.001336615,HMDB33617,58,C27H41N3O7,-H(-),Vignatic acid B
1489,518.2858338,10880.67826,-0.001776178,HMDB30343,23,C29H42O8,-H(-) [+1],Corchoroside B
1490,519.0784418,323.8555501,-0.000438849,HMDB37757; HMDB38265,100,C23H20O14,-H(-),"3',4',5-Trihydroxy-3-methoxy-6,7-methylenedioxyflavone 4'-glucuronide"
1491,519.2021299,2736.816527,0.000323703,HMDB32730,100,C30H32O8,-H(-),Divanillyltetrahydrofuran ferulate
1492,519.3697711,5933.079928,-0.000630439,HMDB38388,100,C31H52O6,-H(-),Cyclopassifloic acid B
1493,520.3408315,3242.678289,4.98E-05,HMDB02815; HMDB10385,100,C26H52NO7P,-H(-),LysoPC(18:1(9Z))
1494,521.2022937,2091.120595,0.000526119,HMDB32907; HMDB34749; HMDB38711; HMDB38927; HMDB40471,100,C26H34O11,-H(-),Isolariciresinol 9-O-beta-D-glucoside
1495,521.2315224,3342.580491,-0.000382261,HMDB34346,25,C28H39ClO7,-H(-),4-Deoxyphysalolactone
1495,521.2315224,3342.580491,-0.002213316,HMDB30505,14,C29H34N2O7,-H(-),Bargustanine
1496,521.9832469,2116.344822,0.000151544,HMDB01273; HMDB11615,100,C10H16N5O14P3,-H(-),GTP
1497,522.3556212,1993.610388,0.000885141,HMDB10384; HMDB11128,100,C26H54NO7P,-H(-),LysoPC(18:0)
1498,523.18114,3495.64745,0.000988896,HMDB34751,100,C25H32O12,-H(-),Ligustroside
1498,523.18114,3495.64745,0.000256474,HMDB29328,32,C25H29NO10,.F(-) [+1],Gravacridonediol glucoside
1499,524.2778623,7303.781392,0.000396994,HMDB11496; HMDB11526,100,C27H44NO7P,-H(-),"LysoPE(0:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
1500,525.1605559,259277.0828,0.000821057,HMDB36121,100,C24H30O13,-H(-),Demethyloleuropein
1501,525.1957108,132327.7019,0.002043146,HMDB35039; HMDB40649,19,C25H34O12,-H(-),Phaseolus e
1502,525.2805355,51493.06259,-0.000139958,HMDB00572; HMDB00739,100,C24H40N5O8,-H(-),Desmosine
1502,525.2805355,51493.06259,-0.000139958,HMDB15593,40,C27H42N2O5S,.F(-),Ixabepilone
1503,526.3545981,39445.60143,-0.000777275,HMDB30291,100,C32H49NO5,-H(-),Daphniphylline
1504,527.2128286,51334.07316,0.000550284,HMDB40647,100,C25H36O12,-H(-),"16,17-Dihydro-16a,17-dihydroxygibberellin A4 17-glucoside"
1505,527.2494468,29226.77855,0.000309101,HMDB38546,100,C26H40O11,-H(-),"ent-6R,16bOH,17-Trihydroxy-7-oxo-6,7-seco-19,6-kauranolide 6-O-glucoside"
1505,527.2494468,29226.77855,0.000309101,HMDB60828,40,C28H36N4O3S,.F(-),ID14326
1506,528.2638676,24892.82461,-0.000195709,HMDB02409; HMDB02496; HMDB02497,100,C26H43NO8S,-H(-),"N-[(3a,5b,7b)-7-hydroxy-24-oxo-3-(sulfooxy)cholan-24-yl]-Glycine"
1507,528.309022,19297.02058,0.000548304,HMDB11493; HMDB11523,100,C27H48NO7P,-H(-),"LysoPE(0:0/22:4(7Z,10Z,13Z,16Z))"
1508,529.4622385,24298.62064,0.000407965,HMDB34033; HMDB40920; HMDB40922; HMDB40923,100,C35H62O3,-H(-),Sabadelin
1509,533.2036501,8538.52267,-0.000830294,HMDB31584,100,C27H34O11,-H(-),Myricatomentoside II
1510,533.2553983,6679.932353,0.000400039,HMDB31150,100,C33H34N4O3,-H(-),Pyrophaeophorbide a
1510,533.2553983,6679.932353,0.000216933,HMDB36435; HMDB37036,40,C29H38O8,.F(-),Lucidenic acid D2
1511,533.274511,4281.447308,0.001123781,HMDB33846,82,C29H42O9,-H(-),Corchoroside A
1512,533.3109305,3176.536024,0.001081181,HMDB35885,88,C30H46O8,-H(-),Ganoderic acid L
1513,534.4884578,2560.641258,0.000738954,HMDB35480,100,C34H65NO3,-H(-),"N-[(4E,8E)-1,3-dihydroxyoctadeca-4,8-dien-2-yl]hexadecanamide"
1514,535.037209,2067.152762,-3.86E-05,HMDB01018; HMDB12301; HMDB12303,100,C14H22N2O16P2,-H(-),UDP-pentose
1515,535.2185711,1957.040994,-6.53E-05,HMDB10345; HMDB36888,100,C27H36O11,-H(-),Aldosterone 18-glucuronide
1516,535.2905643,1438.086871,0.000695502,HMDB41137,100,C29H44O9,-H(-),Corchorosol A
1516,535.2905643,1438.086871,-3.69E-05,HMDB14754,32,C29H41NO7,.F(-) [+1],Candoxatril
1517,536.3711891,1089.191907,0.001003316,HMDB11490; HMDB11520,99,C27H56NO7P,-H(-),LysoPE(0:0/22:0)
1518,536.5048823,977.7839265,-6.05E-05,HMDB00790; HMDB04949,100,C34H67NO3,-H(-),C16 Cer
1519,537.1250997,881.460793,-9.97E-05,HMDB37690; HMDB38757,100,C24H26O14,-H(-),Limocitrol 3-glucoside
1520,539.2481926,813.978073,0.001563286,HMDB10357,40,C27H40O11,-H(-),Tetrahydroaldosterone-3-glucuronide
1520,539.2481926,813.978073,-0.000817085,HMDB31935,10,C25H42O11,.Na/H-H(-),Blumenol C O-[rhamnosyl-(1->6)-glucoside]
1521,541.1146104,724.8895238,-0.00059671,HMDB36739,100,C30H22O10,-H(-),Yuccaol C
1522,541.1361253,693.8220483,-0.000993483,HMDB34687; HMDB39341,100,C27H26O12,-H(-),Resveratrol 4'-(6-galloylglucoside)
1522,541.1361253,693.8220483,0.000166185,HMDB33705; HMDB37336,40,C24H26O13,.F(-),Salviaflaside
1523,542.3266329,525.931254,-0.001437586,HMDB10395; HMDB10396,49,C28H50NO7P,-H(-),"LysoPC(20:4(5Z,8Z,11Z,14Z))"
1524,543.2440125,492.5068315,0.000677419,HMDB35165,100,C26H40O12,-H(-),Cinncassiol A 19-glucoside
1525,545.2305884,475.4517525,0.00055172,HMDB41048,25,C30H39ClO7,-H(-),Physagulin B
1526,545.2597594,460.862444,0.000616542,HMDB36317,100,C26H42O12,-H(-),Canavalioside
1527,545.4567594,564.1120056,0.000760111,HMDB40921,100,C35H62O4,-H(-),Diepomuricanin A
1528,547.1209593,438.3940381,-0.000414824,HMDB29405,100,C24H24N2O13,-H(-),Neobetanin
1529,549.1019156,418.8859999,0.001905197,HMDB39565,23,C28H22O12,-H(-),BL II
1529,549.1019156,418.8859999,-0.000292069,HMDB36376,5,C23H28O13,.K/H-H(-),"3-(4-Hydroxy-3-methoxyphenyl)-1,2-propanediol 2-O-(galloyl-glucoside)"
1530,549.1395298,382.9617461,0.000728996,HMDB38773,100,C29H26O11,-H(-),Formononetin 7-(2-p-hydroxybenzoylglucoside)
1531,549.269128,357.9358005,0.001379793,HMDB34362,54,C29H42O10,-H(-),Desglucocheirotoxin
1532,551.2140715,348.6029541,-0.000692612,HMDB38951,100,C27H36O12,-H(-),Prupaside
1533,551.2852725,326.780582,0.000921321,HMDB30623; HMDB33828,100,C29H44O10,-H(-),Bipindogulomethyloside
1534,551.3212467,317.5170004,0.001324105,HMDB02513,59,C30H48O9,-H(-),Lithocholate 3-O-glucuronide
1535,551.3574614,315.7147252,0.001486357,HMDB36298,46,C31H52O8,-H(-),Cyclopassifloic acid E
1536,552.2723246,298.1837464,-0.000779203,HMDB33599,100,C30H39N3O7,-H(-),Vignatic acid A
1537,552.3086746,294.2894543,0.000895734,HMDB11499; HMDB11529,100,C29H48NO7P,-H(-),"LysoPE(0:0/24:6(6Z,9Z,12Z,15Z,18Z,21Z))"
1537,552.3086746,294.2894543,-0.000569109,HMDB04309,80,C30H48O7S,-H(-) [+1],Triterpenoid
1537,552.3086746,294.2894543,-0.001179461,HMDB15642,36,C22H44N6O10,-H(-) [+1],Arbekacin
1537,552.3086746,294.2894543,0.000529523,HMDB06888,32,C27H48O8S,.F(-) [+1],5b-Cyprinol sulfate
1538,553.1549086,292.9303234,0.001341408,HMDB34268,58,C25H30O14,-H(-),Lippioside II
1539,553.1938226,266.5740968,-0.001134579,HMDB41413,81,C26H34O13,-H(-),Marmesin rutinoside
1539,553.1938226,266.5740968,-3.59E-05,HMDB40814,40,C23H34O14,.F(-),Isosyringinoside
1540,553.446466,260.9794864,0.000921653,HMDB00548,100,C33H62O6,-H(-),TG(10:0/10:0/10:0)[iso]
1541,557.2230745,248.7340894,0.000863482,HMDB35909,100,C26H38O13,-H(-),Glaucarubol 15-O-beta-D-glucopyranoside
1542,558.0640811,237.0408895,0.000310958,HMDB01178; HMDB12276,100,C15H23N5O14P2,-H(-),ADP-ribose
1542,558.0640811,237.0408895,-0.000177323,HMDB37333,80,C22H22O15S,-H(-) [+1],8-Hydroxyluteolin 4'-methyl ether 8-glucoside-3'-sulfate
1543,561.2542613,213.7778023,0.000987765,HMDB36856,100,C26H42O13,-H(-),19-Hydroxycinnzeylanol 19-glucoside
1544,561.3797058,201.9307509,-6.07E-06,HMDB10330,100,C33H54O7,-H(-),Cholesterol glucuronide
1545,562.5198193,3147.123732,0.000627445,HMDB04948; HMDB11774,100,C36H69NO3,-H(-),C18:1 Cer
1546,563.0679859,14936.39698,0.000495534,HMDB01328; HMDB06876,100,C16H26N2O16P2,-H(-),dTDP-hexose
1547,563.2203752,9499.761579,0.000205813,HMDB04051,100,C22H36N4O13,-H(-),Aerobactin
1548,564.4018277,3830.344621,0.00161466,HMDB11497; HMDB11527,37,C29H60NO7P,-H(-),LysoPE(0:0/24:0)
1549,564.5351944,3009.220254,0.000938367,HMDB00829; HMDB04950; HMDB11762; HMDB11763,100,C36H71NO3,-H(-),C18 Cer
1550,565.0476809,2095.65885,4.86E-05,HMDB00286; HMDB00302; HMDB60079,100,C15H24N2O17P2,-H(-),UDP-hexose
1551,565.2630956,1503.380884,0.002346272,HMDB29313,11,C29H42O11,-H(-),Canescein
1552,567.1630279,1589.162392,-0.000979588,HMDB60511,100,C28H28N2O11,-H(-),SN38 glucuronide
1552,567.1630279,1589.162392,-0.000796483,HMDB29813; HMDB38477; HMDB40126,38,C26H30O14,-H(-) [+2],5'-Hydroxycastavinol
1553,567.2427189,6744.83958,0.001971067,HMDB38682,21,C28H40O12,-H(-),Musabalbisiane C
1553,567.2427189,6744.83958,-0.000409304,HMDB36317,10,C26H42O12,.Na/H-H(-),Canavalioside
1553,567.2427189,6744.83958,0.000994505,HMDB02640; HMDB02644,8,C26H43NO9S,.Na/H-H(-) [+1],"N-[(3a,5b,7a,12a)-3,12-dihydroxy-24-oxo-7-(sulfooxy)cholan-24-yl]-Glycine"
1554,567.2462318,5517.724382,-0.001541882,HMDB38682,42,C28H40O12,-H(-),Musabalbisiane C
1555,567.3185789,7549.310632,-0.001135056,HMDB02430; HMDB02596,80,C30H48O10,-H(-),"(3a,5b,7a)-23-Carboxy-7-hydroxy-24-norcholan-3-yl-b-D-Glucopyranosiduronic acid"
1556,569.2657897,7173.292005,-0.00010362,HMDB36360; HMDB39456; HMDB40522,100,C34H38N2O6,-H(-),Pipercyclobutanamide A
1557,571.2190948,15356.65897,-0.000588895,HMDB29626,100,C30H36O11,-H(-),"5alpha-Ethoxy-6beta-hydroxy-5,6-dihydrophysalin B"
1557,571.2190948,15356.65897,0.000509738,HMDB38951,40,C27H36O12,.F(-),Prupaside
1558,573.0179962,19787.67723,0.00116887,HMDB37752,76,C21H18O17S,-H(-),Gossypetin 8-glucuronide 3-sulfate
1559,574.3883365,10762.38813,-0.000519084,HMDB10400,100,C30H58NO7P,-H(-),"LysoPC(22:2(13Z,16Z))"
1560,577.2460024,11086.80653,0.001678238,HMDB34061,34,C30H42O9S,-H(-),Withaperuvin H
1560,577.2460024,11086.80653,0.000945816,HMDB01045,8,C28H37N5O7,.Na/H-H(-) [+1],Enkephalin L
1561,577.2551024,7060.261483,0.00045177,HMDB15221,100,C32H38N2O8,-H(-),Deserpidine
1562,577.3753822,64710.15538,-0.000809433,HMDB30046,100,C33H54O8,-H(-),Asparagoside A
1563,577.4470099,23286.5331,0.000377775,HMDB29957; HMDB29960; HMDB31887; HMDB32754; HMDB38037,100,C35H62O6,-H(-),Squamocin K
1564,579.026609,155421.5271,0.000429599,HMDB00935; HMDB12302; HMDB12304,100,C15H22N2O18P2,-H(-),Uridine diphosphate glucuronic acid
1565,579.3862069,19946.25396,-0.001807455,HMDB39143,27,C40H52O3,-H(-),beta-Doradecin
1566,580.2570227,85499.81907,-0.000491901,HMDB14834,100,C33H35N5O5,-H(-),Ergotamine
1566,580.2570227,85499.81907,0.001400188,HMDB15214,53,C21H39N7O12,-H(-),Streptomycin
1567,581.2251036,71139.75545,-0.001165633,HMDB38922; HMDB41148,77,C28H38O13,-H(-),(7'R)-(+)-Lyoniresinol 9'-glucoside
1568,583.3116342,13899.77553,0.000743731,HMDB02577,100,C30H48O11,-H(-),Cholic acid glucuronide
1569,583.419449,5474.809008,0.002120866,HMDB33336,16,C33H60O8,-H(-),Antibiotic X 14889A
1570,584.2700122,4511.097185,0.002570844,HMDB14700,8,C29H39N5O8,-H(-),Tigecycline
1571,585.2702547,1521.591503,0.001595875,HMDB14900,38,C33H38N4O6,-H(-),Irinotecan
1571,585.2702547,1521.591503,0.00141277,HMDB29313,21,C29H42O11,.F(-),Canescein
1572,585.4891216,1171.179825,-0.000291049,HMDB38713,100,C38H66O4,-H(-),Erythrinasinate A
